ID,RA,DEC,FIELDNAME,flux_aper_f606W,fluxerr_aper_f606W,sigma_aper_f606W,local_depth_f606W,auto_corr_factor_uv,unmasked_f606W,flux_aper_f814W,fluxerr_aper_f814W,sigma_aper_f814W,local_depth_f814W,unmasked_f814W,flux_aper_f090W,fluxerr_aper_f090W,sigma_aper_f090W,local_depth_f090W,auto_corr_factor_f090W,unmasked_f090W,flux_aper_f115W,fluxerr_aper_f115W,sigma_aper_f115W,local_depth_f115W,auto_corr_factor_f115W,unmasked_f115W,flux_aper_f150W,fluxerr_aper_f150W,sigma_aper_f150W,local_depth_f150W,auto_corr_factor_f150W,unmasked_f150W,flux_aper_f200W,fluxerr_aper_f200W,sigma_aper_f200W,local_depth_f200W,auto_corr_factor_f200W,unmasked_f200W,flux_aper_f277W,fluxerr_aper_f277W,sigma_aper_f277W,local_depth_f277W,auto_corr_factor_f277W,unmasked_f277W,flux_aper_f335M,fluxerr_aper_f335M,sigma_aper_f335M,local_depth_f335M,auto_corr_factor_f335M,unmasked_f335M,flux_aper_f356W,fluxerr_aper_f356W,sigma_aper_f356W,local_depth_f356W,auto_corr_factor_f356W,unmasked_f356W,flux_aper_f410M,fluxerr_aper_f410M,sigma_aper_f410M,local_depth_f410M,auto_corr_factor_f410M,unmasked_f410M,flux_aper_f444W,fluxerr_aper_f444W,sigma_aper_f444W,local_depth_f444W,auto_corr_factor_f444W,unmasked_f444W,zbest,zbest_u1,zbest_l1,chi2_best,pdf_integral,zbest_lowz,zbest_lowz_u1,zbest_lowz_l1,chi2_best_lowz,M_UV,M_UV_u1,M_UV_l1,SFR_UV,SFR_UV_u1,SFR_UV_l1,BETA_UV,BETA_UV_u1,BETA_UV_l1,EPOCHS_II,EPOCHS_III,EPOCHS_IV,certain_by_eye,stellar_mass_pipes_zgauss,stellar_mass_pipes_l1_zgauss,stellar_mass_pipes_u1_zgauss,redshift_pipes_zgauss,redshift_pipes_l1_zgauss,redshift_pipes_u1_zgauss,sfr_100Myr_pipes_zgauss,sfr_100Myr_pipes_l1_zgauss,sfr_100Myr_pipes_u1_zgauss,sfr_10Myr_pipes_zgauss,sfr_10Myr_pipes_l1_zgauss,sfr_10Myr_pipes_u1_zgauss,mass_weighted_age_pipes_zgauss,mass_weighted_age_pipes_l1_zgauss,mass_weighted_age_pipes_u1_zgauss,beta_pipes_zgauss,beta_pipes_l1_zgauss,beta_pipes_u1_zgauss,A_V_pipes_zgauss,A_V_pipes_l1_zgauss,A_V_pipes_u1_zgauss,Zstar_pipes_zgauss,Zstar_pipes_l1_zgauss,Zstar_pipes_u1_zgauss,U-V_pipes_zgauss,U-V_pipes_l1_zgauss,U-V_pipes_u1_zgauss,M_UV_pipes_zgauss,M_UV_pipes_l1_zgauss,M_UV_pipes_u1_zgauss,chisq_phot_pipes_zgauss,stellar_mass_pipes_zfix,stellar_mass_pipes_l1_zfix,stellar_mass_pipes_u1_zfix,input_redshift_pipes_zfix,sfr_100Myr_pipes_zfix,sfr_100Myr_pipes_l1_zfix,sfr_100Myr_pipes_u1_zfix,sfr_10Myr_pipes_zfix,sfr_10Myr_pipes_l1_zfix,sfr_10Myr_pipes_u1_zfix,mass_weighted_age_pipes_zfix,mass_weighted_age_pipes_l1_zfix,mass_weighted_age_pipes_u1_zfix,beta_pipes_zfix,beta_pipes_l1_zfix,beta_pipes_u1_zfix,A_V_pipes_zfix,A_V_pipes_l1_zfix,A_V_pipes_u1_zfix,Zstar_pipes_zfix,Zstar_pipes_l1_zfix,Zstar_pipes_u1_zfix,U-V_pipes_zfix,U-V_pipes_l1_zfix,U-V_pipes_u1_zfix,M_UV_pipes_zfix,M_UV_pipes_l1_zfix,M_UV_pipes_u1_zfix,chisq_phot_pipes_zfix
1682_NGDEEP,53.2420862683988,-27.855092887665695,NGDEEP,0.3607830091547468,0.7714481785165668,0.37784562499603697,29.934308094270875,1.0249619161505372,true,0.8041937003779879,0.6305229029701995,1.0052088501656804,30.15332282313651,true,,,,,0.0,false,-1.0253218,0.73119295,1.2472916E-27,29.992495,2.220428117427037,true,6.838912,1.2656623,4.241007,29.39678,1.0,true,12.322271,1.2322271,8.387706,29.480057,1.0249619161505372,true,9.30762,0.93076205,13.072991,30.341516,1.0,true,,,,,0.0,false,8.948313,0.8948313,11.923976,30.371876,1.0,true,,,,,0.0,false,9.073828,0.9073828,11.0798435,30.276432,1.0,true,11.211438,0.30657864,0.4051447,3.8455482,0.9999905734757202,2.4671357,0.4153347,0.09069109,33.224277,-19.04569773863368,0.14632484488679864,0.13580209870313098,2.1216945867682284,0.26795560407271024,0.24435988418958132,-2.8602612908396337,0.44452562418389263,0.4398874879552497,true,true,true,true,7.587300748317697,0.26929430715434766,0.5153146860228048,11.12018200709576,0.23446945087321325,0.23561018336340567,0.44575123356067525,0.22258588428077328,0.5264742338288533,1.61039997402038,0.35219873882310937,0.22555154703828695,0.019919234379145948,0.013880031220471881,0.07397703764304062,-2.4357929238934584,0.09088710620226292,0.12180229058579872,0.004234873398949501,0.0038762874010271338,0.04284100765059168,4.8565239644912103E-4,4.769030745292785E-4,0.05192925228694331,-0.11628741238595186,0.060641192458390614,0.1621510508478628,-18.973994207809678,0.07653708563097084,0.08301771626614496,4.2841395987993485,8.419236038744753,0.9390324069764482,0.13480537778677792,11.211438,1.0125287053881495,0.6480206163371329,0.09470381637482861,1.0613689819185936,0.11893531380143096,0.6231983955970419,0.18522167981860607,0.17118489652284125,0.03590439491680575,-2.497944722982309,0.0398731930406413,0.10474651480266672,0.002102762549669112,0.0018255167036504056,0.03481295013744205,2.4983278687077206E-4,2.3996447161049323E-4,0.007975916436200842,0.13421171603850546,0.2544682204328186,0.09050450008499017,-18.979821155567937,0.06595462794590645,0.06278240705511706,4.228854608204524
9046_CEERSP2,214.92277694152108,52.91152411404049,CEERSP2,-3.000801938212696,2.5978433469315974,3.510646015022902E-28,28.616042591538363,1.2360696677925493,true,1.0340416857788508,3.5773433215220853,0.2278106002770246,28.26867343450492,true,,,,,0.0,false,-2.97655,2.488307,3.665186E-28,28.662815,8.159444833563422,true,11.13898,3.0822697,2.8364463,28.430399,2.6054901047667505,true,18.296604,2.192187,6.6596713,28.80038,1.2360696677925493,true,14.890409,1.5307353,7.2437973,29.190325,1.222468742461739,true,,,,,0.0,false,13.910061,1.3910061,7.8064647,29.43299,1.5432377868456457,true,18.047445,3.1051774,3.9965835,28.42236,1.0,true,19.139975,2.2928998,5.737946,28.751612,1.5552840250003783,true,11.224858,0.36706066,0.84776306,3.3118482,0.9819336162349379,2.958774,0.2834363,0.9667882,19.946424,-19.436580440656094,0.16644088739220209,0.15339560969643173,3.152562128071195,0.6109343001852632,0.36160798732916266,-2.5512367233889806,0.4604167462699893,0.4982654426962445,true,true,true,true,7.994905980379561,0.47059964172888336,0.5515833982169331,10.862324436375498,0.49439586919001144,0.40618837591501133,1.1210695148917367,0.7693905152271135,1.0102790326771092,2.7750182097662215,0.7994684779031387,1.1592060862062552,0.029884301555480823,0.024573662822264676,0.10797963517134049,-2.3282067385776255,0.12188619456005778,0.2328008571348157,0.03800550129852937,0.03714987816867128,0.2771554460794905,0.06573724579543584,0.0656686159191112,0.32054119289847327,0.029317615928139418,0.22044248661621949,0.19324684978993162,-19.361553574926322,0.1320516802635474,0.14548830919905953,4.027579503750296,9.098912792097952,0.1700616170480167,0.15516816513692966,11.224858,1.9916870528910258,0.2898620619223964,0.23952747228462368,1.849030040816708,0.3437272736035093,0.35175149713864373,0.24919804570075604,0.047286615988835684,0.039248465227609663,-2.3649515074724325,0.10807714829301451,0.12393541578570622,0.0050676665636192435,0.004602643670738995,0.09985434044136761,0.0012504861621019736,0.0012350015344904793,0.10742674116481864,0.3418956889895268,0.13070709520619997,0.10395788832603103,-19.41448230526658,0.09518192977496653,0.11143186555922213,4.319510429586884
14034_JADES-Deep-GS,53.158608611050774,-27.81473185921861,JADES-Deep-GS,-0.12955787141775782,0.4815370691258814,1.8939576988568232E-27,30.446000676411224,1.0,true,,,,,false,0.43826187,0.98493814,0.3281891,29.669052,1.0,true,0.7007164,0.8533885,0.63211393,29.824709,1.0,true,3.1261003,0.88617754,2.7687387,29.783773,1.6251784523699186,true,6.2194457,0.8833041,5.6182547,29.7873,1.635075884866379,true,4.1444645,0.4205603,7.338374,30.593004,1.3702045507657319,true,4.9299555,0.70062137,4.843059,30.038866,1.0236272405798659,true,3.8355746,0.4278584,6.158716,30.574326,1.0,true,4.223654,0.74863744,3.8795059,29.966896,1.1830930826076897,true,3.9520435,0.54371136,4.9963574,30.314154,1.3146226886592118,true,11.2338295,0.34599495,0.6404886,3.0706613,0.9991417540817233,0.21288072,2.5578518,-0.022657514,9.092744,-18.300025406129418,0.20090863170100448,0.1811972342463335,1.0568613111395861,0.19366348062235716,0.16074420430589909,-2.833159306508207,0.455652866663141,0.439150431385261,true,true,true,true,7.2854195031925,0.27546716229944224,0.37874260314667385,11.149181796790877,0.3159154057273472,0.3547418789266281,0.22287956039518578,0.11417184426462652,0.20034188058645205,0.7392440201939237,0.1355769285834575,0.1221758771271001,0.02085789041750924,0.013533298348301876,0.05120357726991505,-2.445579162903087,0.08198990295364261,0.13069040941949694,0.005042894580192948,0.004704402577020589,0.0568152608356968,4.315535005068142E-4,4.216512536525947E-4,0.03831799188815264,-0.11188661196153049,0.06219142269720676,0.11702769783376027,-18.13813057416278,0.08251031813183118,0.1009001468271542,4.058129257233911,8.198844725327678,0.8815324934742979,0.14027263404692825,11.2338295,0.4419111308167154,0.2606265872143041,0.04910947123409343,0.47421059575911995,0.06083426018814314,0.2856733843542797,0.18473399810968694,0.16765970792776408,0.04122842876894073,-2.4945083842605245,0.04014145306085215,0.13328924011375465,0.0034594963839535186,0.0031505017290612363,0.033704339859229736,3.244842985828431E-4,3.1386096381751853E-4,0.010939128332569032,0.13407935870386734,0.2525589751624341,0.09576748673794039,-18.126265908116338,0.07335424418708314,0.08219653026231555,4.054816884799172
7884_CEERSP5,214.91507732884298,52.89087425622715,CEERSP5,0.9493724729898787,2.42231261120691,0.3166514815701237,28.691999513569726,1.039443596009694,true,1.9541509195186089,3.1864917984865686,0.48332782673141295,28.394292976625664,true,,,,,0.0,false,-0.40256464,2.2688704,4.0196693E-28,28.76305,14.40298184808441,true,10.31583,2.9156911,2.7769141,28.49072,1.0191343394293386,true,20.951063,2.7933364,5.9847054,28.537268,1.039443596009694,true,11.461203,1.4604001,5.844105,29.241396,1.0,true,,,,,0.0,false,7.154199,1.5057752,3.2640793,29.208174,1.0,true,6.6327376,2.479897,1.839157,28.66649,1.0,true,11.427086,2.1522748,3.6495383,28.820332,1.0839315805618723,true,11.247559,0.36916924,0.39954662,4.579438,0.9998026373633001,0.22192703,2.598382,0.08135399,20.860897,-19.713518774412933,0.19876806278356085,0.17518478479341582,3.8372165336488306,0.6718871584665491,0.6385513124523472,-3.848564502782442,0.5775333854784837,0.4954074093489407,true,false,true,false,7.839530669760039,0.3130106746364838,0.35166631423754247,10.811601043103805,0.39718388183077913,0.4491404167264559,0.7794714377125628,0.3994837937257032,0.3152262837051666,1.6115504448296276,0.2831468521200957,0.31718441566339517,0.041256878585698806,0.027070823719288446,0.06100412542167599,-2.503904986731038,0.042620925486188455,0.08008088478621911,0.0021196538396928396,0.0018099377800584017,0.024044290959987107,0.0010771213705387617,0.001062932276780293,0.049000048540092614,-0.08618480425690578,0.05381852393715619,0.13329515359944555,-19.104804728495047,0.10756108922852547,0.10026816086483237,11.397400697281924,8.459185112775263,0.44970888759147254,0.17299236111803395,11.247559,1.1796321875955091,0.22391757105860055,0.12340430833693516,1.286005835128502,0.19871370500947694,0.3858719913391293,0.16389593039132413,0.10789575588439765,0.0531912975189657,-2.5204364113475313,0.02950310406781531,0.05564786712456371,0.0019738954623663707,0.001662357658625416,0.013190053173932787,2.1798731414838778E-4,2.0995892325859945E-4,0.012558345385199196,0.11521465426956023,0.19162742541947675,0.09387551848067194,-19.14700463062535,0.09220160263618027,0.09880668399264536,11.805999091929616
4078_NEP-3,260.68048567731626,65.85159388387389,NEP-3,-2.7688578094667387,1.8916855895198441,4.821154447697634E-28,28.96045260043769,1.0,true,,,,,false,1.6007311,3.1836865,0.3708414,28.395248,1.0,true,1.6178291,2.5573187,0.48702094,28.633112,1.0,true,16.593502,2.397163,5.4330072,28.703331,1.0,true,29.081623,2.908162,10.0231905,28.741144,1.0,true,24.685877,2.4685876,11.115398,29.106367,1.0,true,,,,,0.0,false,24.381088,2.438109,12.526124,29.337084,1.2948512880886418,true,17.872465,2.834124,4.336359,28.521528,1.1559000445967933,true,21.90809,2.2423818,6.7157598,28.7758,1.5093165744667236,true,11.262948,0.2508812,0.2912712,4.728447,0.9999998262194687,0.33294207,0.20420164,0.032373488,16.741482,-19.95813269391533,0.14838361737706762,0.12442433035760914,4.991020313918751,0.7041455644875887,0.5126218685089317,-2.5059510879873006,0.4465123244256408,0.4441245121707946,true,true,true,true,7.997766210978159,0.27384419646400726,0.3744156258436595,11.226984131966933,0.24077708813912757,0.20622544422649725,1.1482473254288983,0.5810703778764978,1.1768266609151599,4.080594328269352,0.6898909281492336,0.5052009498479642,0.02118941536713904,0.014466218804120736,0.04382286534490647,-2.456658967683821,0.06789651905827743,0.10776681599658344,0.0031870682164258307,0.002841710723269073,0.041270205682738176,0.0021869987086385223,0.0021689752367055797,0.2354007797645221,-0.1066413485343718,0.0724602555350452,0.13259940645053908,-19.975468250623354,0.07717557502132166,0.09132344255378655,5.003529430377424,8.936224835155867,0.7645242835521016,0.1575140748867323,11.262948,2.403602673261246,1.2641448469284857,0.22853410985636913,2.6848136862448113,0.38200673792474094,1.4404006725947092,0.16441500121974584,0.143794376689214,0.05284319289995268,-2.5068928649332256,0.030794887889681544,0.07883393123245286,0.0024084648541819534,0.00208527723043067,0.024199501541748596,3.4170456438963574E-4,3.3112247706067606E-4,0.024803657504264404,0.11352798313311396,0.23079328802169044,0.09236602355210408,-19.9768106616978,0.05839271155508996,0.063795846790768,4.8975831845273365
8286_NEP-4,260.500587706127,65.82102654208443,NEP-4,0.2213341809462787,2.5553191722026973,0.0699807211845971,28.63396210560621,1.2152384058641137,true,,,,,false,4.2136416,2.635587,1.1791807,28.600382,1.0,true,1.0686086,3.0349452,0.2710614,28.447197,17.439482367434447,true,13.601053,2.6495268,4.0290627,28.594654,1.502781329402075,true,22.225302,2.310708,7.674721,28.743212,1.2152384058641137,true,16.212404,1.8510189,6.522232,28.984047,1.0376162604595587,true,,,,,0.0,false,8.999628,1.6151594,3.8279738,29.132036,1.2826608583045667,true,18.348005,3.2453718,3.8876219,28.374414,1.2481468476590807,true,13.084484,2.5522304,3.524008,28.635275,1.1475930448673446,true,11.276824,0.24768448,0.40010643,10.104017,0.9997605378243328,0.24953459,0.0442432,0.042232946,16.232618,-19.7112157493524,0.14555597263060704,0.13618828645007497,3.8351648448821036,0.5079257012151919,0.46070768684960184,-2.9827735691982635,0.4868086149072526,0.4479892037091977,true,false,true,false,7.894809630923308,0.25525785858521655,0.3867700954799398,10.925539851786718,0.3098431456481787,0.32905088597232535,0.91456284334711,0.4272581097187841,0.5521310473661638,2.2732175875372125,0.4553939971286838,0.3551749501074539,0.033060959082637564,0.020332905005006712,0.0665203845936651,-2.496942396747924,0.04793002330830021,0.0774919751000116,0.0025934098184890414,0.002268755114211136,0.01864417698052056,5.734801162095688E-4,5.589726994817942E-4,0.04073586696441548,-0.10495456324206476,0.054533119406395325,0.14856748506160872,-19.44695837801341,0.08642641842465082,0.09096949742908222,14.52862893331327,8.491867981822539,0.4826490190069572,0.24250679325883162,11.276824,1.8762229240252293,0.5205928470258756,0.13551219591460195,2.1426123719462837,0.24222977505484766,0.5947948152731102,0.12853752116848371,0.0926022102729109,0.0729927721860745,-2.5303379112433944,0.02398548549846069,0.05620753703513559,0.0018587972920627324,0.001545081976572126,0.011733181067904296,1.6173750415719306E-4,1.5408833417094824E-4,0.007234657620314311,0.045125384727255025,0.1556310285505662,0.11905904729260824,-19.503079394690147,0.07375408446414866,0.07284938637287652,15.204707319234153
1123_MACS-0416,64.03644720813055,-24.12330575112321,MACS-0416,,,,,1.0,false,,,,,false,-3.3726768,2.474554,3.6855563E-28,28.668833,3.2665552059722605,true,1.2707914,2.6073332,0.3594826,28.612083,2.3110117240734462,true,28.953773,3.0418792,7.3276224,28.44472,1.0,true,54.68246,5.468246,18.631365,28.754166,1.0,true,44.74707,4.474707,26.548403,29.34876,1.0,true,,,,,0.0,false,42.49442,4.249442,27.816582,29.445005,1.0247061121726524,true,37.208115,3.7208114,10.89266,28.562916,1.1481969463174067,true,38.54677,3.854677,15.946479,28.939367,1.1225413757452214,true,11.301955,0.23131466,0.20471668,2.357967,0.999999999999654,0.42742002,2.0184317,0.021612048,35.877193,-20.65708738036735,0.14286584112001322,0.13422177080067144,9.520727546710466,1.3523706130000974,0.9802449355726868,-2.614756749107388,0.3972323595500056,0.4257799927580521,true,true,true,true,8.279884335227724,0.24328733212430187,0.4808811191887248,11.248508424184134,0.1747289114270778,0.14189804621237023,2.2049437509705427,1.0223632381869852,2.267512567032541,7.272205226884909,1.4967833495036587,0.9054054611593205,0.023425233143688797,0.014725365726845975,0.07062167461902913,-2.462685185875996,0.0816102168809616,0.09984826481129261,0.0038155889110474874,0.003447259593387141,0.03959004868073913,4.4953467875091487E-4,4.4134943240578935E-4,0.04856581145950763,-0.09495047596058193,0.05814064721282072,0.1493729783411059,-20.631033467618764,0.07628254646531829,0.07778395466723964,2.7299222766123195,8.937507366240625,0.6064028078351047,0.2547268076731424,11.301955,4.435746421404938,2.2134318894521576,0.41037603143184587,5.287686834110806,0.8917110416187981,2.1690849924861917,0.11785681459955175,0.09442957223715594,0.085154648343443,-2.5230066194584477,0.03420956230571992,0.07753199674724609,0.0026679413953002804,0.0023613551990525547,0.024665193943317475,4.978301825495645E-4,4.886586519224168E-4,0.013082207662339156,0.0631605160977573,0.18668923182354294,0.13547485240143736,-20.6494143849903,0.05388174329854678,0.06552772076824098,2.7485446959243633
26732_JADES-Deep-GS,53.17419943525604,-27.73818248268034,JADES-Deep-GS,5.86493352731617,2.4893363808543945,1.9035074783691606,28.66236602357452,5.092076017592263,true,,,,,false,-0.47110125,0.87732524,1.0395357E-27,29.794674,5.092076017592263,true,1.1059932,0.99302465,0.85741735,29.660175,1.0,true,3.794785,0.8323917,3.578156,29.851755,1.0,true,7.557625,0.9339085,6.4571514,29.726814,1.531716815040788,true,6.0532827,0.60774004,7.4170775,30.193281,1.1715732041731517,true,6.08745,1.1093187,3.776933,29.539934,1.0,true,5.723127,0.60818714,6.464813,30.192482,1.1719836323437722,true,5.675938,1.0598693,3.6825182,29.589443,1.0,true,4.409517,0.72336775,4.190174,30.004177,1.0809461903096682,true,11.374278,0.30062103,0.41266727,8.777803,0.9983651467860275,0.23471975,2.6414423,0.018489018,13.1716385,-18.503474613112456,0.18273310657989583,0.15368783960361654,1.3000891086677258,0.19937790085137697,0.16534114141100242,-2.5252351426634743,0.40151853742825505,0.41637587178183777,true,false,true,false,7.382709953072452,0.24833841397376144,0.39563181568603945,11.32115746616958,0.28044952195104855,0.2863841162789349,0.2790058825203664,0.13186482751582104,0.29162949120121473,1.0020441090086774,0.15432050743037606,0.12040910199486299,0.01910768519585858,0.011913300044340533,0.04835031776549577,-2.444254081021646,0.0868141685348971,0.11252502368220263,0.003822454356813405,0.00347353922942179,0.03373560851490139,3.9283228724001863E-4,3.85743819492938E-4,0.03282417959489422,-0.11173498936411708,0.05796806261130957,0.09872646653669329,-18.476272079769657,0.08171779439469873,0.08493305338661017,8.807506332250025,7.6834006185875054,0.5073388718058878,0.5844460177685225,11.374278,0.5411807455940872,0.3523513444318632,0.16007530914745716,0.9758772576269975,0.2735943157419286,0.1841501564565815,0.04583686969328206,0.03877704767062553,0.14216169605392198,-2.479109200382017,0.06067171123024462,0.13688134273866748,0.004376317512673745,0.0038369530320371188,0.033221582099280694,3.138879874302954E-4,3.0337154169235295E-4,0.009995915507592207,-0.06797239383168296,0.08708777495420428,0.2187019742410124,-18.487257686630198,0.06734537160329879,0.07135962467915746,8.758861359251211
10230_NEP-4,260.5237941632052,65.8144366218858,NEP-4,-0.6758760704179544,1.8366373528007087,4.965655511498642E-28,28.992516457711442,1.0,true,,,,,false,-1.5575206,3.6448078,2.5022192E-28,28.248388,10.386308053584198,true,3.5897338,3.5387633,0.7809273,28.280447,1.0,true,11.801493,2.892208,3.2026334,28.4995,1.4471682430529413,true,24.394455,2.6951394,7.222206,28.576122,1.0,true,20.534967,2.0534966,8.225399,28.979334,1.1018329011131953,true,,,,,0.0,false,21.987864,2.1987865,8.937837,29.082798,1.4812835421302304,true,22.729807,2.787424,5.6072807,28.539568,1.121393991743214,true,20.697512,2.297842,6.1915317,28.749275,2.2124855281366935,true,11.38549,0.33793068,0.45772362,2.7344124,0.9990316820115795,0.1920727,2.8771298,-0.82609266,8.576571,-19.78670502731949,0.151022826176618,0.14380783209956505,4.554544659211583,1.5683689306796325,0.5274017394159891,-2.5514782244492853,0.42032210460471964,0.47953697083271507,true,true,true,true,7.783624876191098,0.20290082521742558,0.49405402822131883,11.33297166148695,0.2697539477481925,0.3051845038543828,0.6575515168365401,0.26648287720474806,1.4395853848247153,4.111241184988012,0.5549301232296981,1.7903343963842575,0.007869908452846217,0.00546281504183644,0.03307887617768662,-2.260328359880985,0.1511406606047685,0.17254382021424908,0.031050061325799835,0.030471540962410164,0.24537431915121205,6.02473318490198E-4,5.936559983150297E-4,0.05169736163087699,-0.11210947829424445,0.10164045677381861,0.1707199774931571,-19.816638213857075,0.09206549328872171,0.12953703356541268,1.847815795214941,9.137783994425993,1.2154416216830235,0.23168956399560336,11.38549,2.020235700375261,1.6373927688090952,0.5748719345615454,3.022434480629012,1.030652330946633,1.0200506985092939,0.1653251313735149,0.16354850367849544,0.08092782024360368,-2.311962778453796,0.16811759405824667,0.13029946669050352,0.0072109749171110574,0.006789325685878165,0.10252309811848007,2.965189243433836E-4,2.8832747821192753E-4,0.02145784279828959,0.147337893701609,0.3942582615111967,0.17038019042326147,-19.82183041281213,0.06962331713768677,0.10596613813737932,2.259447477978937
12814_MACS-0416,64.06898903972558,-24.094053622510696,MACS-0416,,,,,2.0341168345618654,false,,,,,false,1.1736923,3.1624494,0.25999835,28.402515,18.985530353278314,true,-0.20105876,2.71003,3.3653163E-28,28.570139,1.0,true,14.117839,3.3555045,3.2389948,28.33818,2.3569473910803334,true,22.497017,2.2497017,7.883709,28.784689,2.0341168345618654,true,26.315887,2.6315887,14.722661,29.284996,2.013113767875693,true,,,,,0.0,false,18.691853,1.8691852,12.414805,29.460794,1.8269507105029048,true,27.631285,2.7631283,10.906431,28.887379,1.5998535373127896,true,26.321669,2.6321669,11.547025,29.003067,2.135519239413985,true,11.39,0.25616455,1.0517454,8.706134,0.9730426231545095,0.29616693,3.02167,0.003651023,12.938219,-19.605113861499078,0.14149942153050077,0.12417326818922447,10.118623275735214,10.181279456085022,5.1682828218551915,-1.520548111862154,0.4415399665736164,0.42754785952291474,true,true,true,true,8.40835251561279,0.38862314314890334,0.3425877817408498,10.661949566125994,0.4399407635105188,0.5049764082366881,2.4660838086591617,1.3392407213841528,1.7042124065795217,6.459065033053134,2.946644740850191,2.7037676782056774,0.031641575247919704,0.022880586708182687,0.09948589942836474,-1.978495641422055,0.23068449340516772,0.1717505684535756,0.36871234833550715,0.25341635587154837,0.17498154858486314,0.19100962309218478,0.19084922964633078,0.7707107453932489,0.15555982675861024,0.18384926163188717,0.15678836617541653,-19.570321035172647,0.1467029827408659,0.17066994236890665,5.6970867046827,9.508519655999722,0.19613877828952653,0.15097053356284995,11.39,4.7345101802591625,0.7372116847114965,0.6875791544382004,4.226545330915498,0.7759226099894214,0.8482448585847449,0.2524767725214588,0.051798808804445845,0.04567228976176024,-2.271227320091384,0.12393129877822151,0.15182225802712335,0.006136651013981365,0.0057305432474675155,0.08867896988015198,0.010054649609875007,0.010037597207447947,0.4900671349762682,0.45233635999628863,0.10913774516322156,0.10231782476081985,-19.75859363420237,0.08046968338457106,0.09288918526756973,9.723251419883436
2307_El-Gordo,15.75390604904624,-49.22001679174963,El-Gordo,,,,,1.2100242470272804,false,,,,,false,5.033297,3.5084336,1.0050305,28.289791,1.0,true,-1.0634563,3.935308,2.317508E-28,28.165129,7.480239362514952,true,9.144703,3.2993202,2.133757,28.356514,2.078843647002767,true,21.361847,2.627084,6.337604,28.60389,1.2100242470272804,true,10.138524,1.5188315,5.239199,29.198801,1.2953903653398195,true,,,,,0.0,false,8.725631,1.9063566,3.627375,28.952065,1.233197633221715,true,3.6966593,2.8990679,1.0183823,28.49693,2.010571107436954,true,9.207327,1.8146139,4.0486417,29.005615,2.2476649608733004,true,11.393539,0.4497652,0.45115757,8.11218,0.9995438956241036,2.6633146,0.49091434,2.5409956,14.698483,-19.75658190396179,0.17839821812785317,0.14872632317572965,3.99449419291644,0.584099291909904,0.6053520217511879,-4.201054784573433,0.5657002679091505,0.65251842640843,true,false,true,false,7.78801642489754,0.2601562524193115,0.34242334466664737,11.000613385870919,0.5109593373019603,0.5402597764513946,0.7089064707279068,0.3283638415151284,0.3749609976017775,1.6426636393710585,0.2942774940996513,0.28974719659965276,0.036285801043464586,0.020998260207079462,0.05593720048837951,-2.5052411442615083,0.05069645719345628,0.0831298810765504,0.00247151741751697,0.002159377170459544,0.022153948624682118,5.589075899492797E-4,5.506911210171611E-4,0.02974409450775092,-0.08185842544722366,0.05829307079551238,0.12787831158638574,-19.11412927860681,0.11263853135140067,0.12677673100844444,14.457330834110127,8.602138479745394,0.5043145556414492,0.2955623940452501,11.393539,1.3120293804195167,0.43246374578902425,0.15590579134526084,1.623906708735371,0.26268069280302364,0.4267933763131533,0.1136613069302983,0.08305319072017753,0.08819737774558087,-2.5329048744014635,0.02906983710752753,0.06058534841791641,0.0021417083808913523,0.001847100871386345,0.015734226560075146,2.0493454030240003E-4,1.9991309528285094E-4,0.008498274415039796,0.05051619667950913,0.1557233145026424,0.15001380755192642,-19.14832046364866,0.09080880784070544,0.09896830849699967,14.31302783140519
